DATE,Block,Plot,Rotation,Quadrat,Wavelength,Reflectance,ID,2016-07-27_Incidence,2016-07-27_Severity,2016-08-05_Incidence,2016-08-05_Severity,2016-08-15_Incidence,2016-08-15_Severity,2016-08-22_Incidence,2016-08-22_Severity,2016-08-29_Incidence,2016-08-29_Severity,2016-09-06_Incidence,2016-09-06_Severity
30/06/2016,1,12,S4,1203,460,4.09,SDS_2016,0,0,0,0,0,0,0,0,1.875,5,15,10
30/06/2016,1,12,S4,1204,460,4,SDS_2016,0,0,0,0,0,0,0,0,0,0,4,30
30/06/2016,1,12,S4,1205,460,4.015,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1206,460,3.85,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1207,460,3.675,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1208,460,3.79,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1209,460,3.67,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1210,460,3.57,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1211,460,3.42,SDS_2016,0,0,0,0,0,0,0,0,3.125,20,5.625,30
30/06/2016,1,12,S4,1212,460,3.34,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1213,460,3.32,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1214,460,3.415,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1215,460,3.135,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1216,460,3.255,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,12,S4,1217,460,3.305,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,5
30/06/2016,1,12,S4,1218,460,3.14,SDS_2016,0,0,0,0,0,0,0,0,10,40,20,45
30/06/2016,1,12,S4,1219,460,3.44,SDS_2016,0,0,0,0,0,0,0,0,90,95,0.625,20
30/06/2016,1,12,S4,1220,460,2.895,SDS_2016,0,0,0,0,1.25,15,5.625,20,20,40,65,60
30/06/2016,1,15,S3,1501,460,3.745,SDS_2016,0,0,0,0,14.375,15,80,40,15,40,95,85
30/06/2016,1,15,S3,1502,460,3.81,SDS_2016,0,0,0,0,1.875,10,25,30,15,40,65,50
30/06/2016,1,15,S3,1503,460,3.535,SDS_2016,0,0,0,0,0.625,10,20,25,70,50,80,65
30/06/2016,1,15,S3,1504,460,3.765,SDS_2016,0,0,0,0,0.625,5,15,20,15,25,65,70
30/06/2016,1,15,S3,1505,460,3.755,SDS_2016,0,0,0,0,3.75,10,50,35,1.875,20,80,75
30/06/2016,1,15,S3,1506,460,3.795,SDS_2016,0,0,0,0,0,0,0,0,0.625,15,55,45
30/06/2016,1,15,S3,1507,460,4,SDS_2016,0,0,0,0,0,0,0,0,6.25,30,30,40
30/06/2016,1,15,S3,1508,460,3.855,SDS_2016,0,0,0,0,0,0,0,0,2.5,25,1.25,30
30/06/2016,1,15,S3,1509,460,3.795,SDS_2016,0,0,0,0,0.625,5,3.125,30,0,0,35,60
30/06/2016,1,15,S3,1510,460,3.645,SDS_2016,0,0,0,0,0,0,0.625,25,8.125,25,45,40
30/06/2016,1,15,S3,1511,460,4.035,SDS_2016,0,0,0,0,0,0,0,0,9.375,25,35,35
30/06/2016,1,15,S3,1512,460,3,SDS_2016,0,0,0,0,0,0,3.75,20,6.875,35,45,60
30/06/2016,1,15,S3,1513,460,3.29,SDS_2016,0,0,0,0,0,0,0,0,0,0,40,50
30/06/2016,1,15,S3,1514,460,3.035,SDS_2016,0,0,0,0,0,0,0,0,0,0,6.25,30
30/06/2016,1,15,S3,1515,460,3.59,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,1,15,S3,1516,460,3.455,SDS_2016,0,0,0,0,0,0,0,0,7,20,40,44
30/06/2016,1,15,S3,1517,460,3.605,SDS_2016,0,0,0,0,17.5,10,45,60,65,70,95,85
30/06/2016,1,15,S3,1518,460,3.64,SDS_2016,0.625,5,0.625,5,17.5,10,70,50,70,70,95,90
30/06/2016,1,15,S3,1519,460,3.47,SDS_2016,0,0,0,0,0,0,3.75,10,10,50,40,60
30/06/2016,1,15,S3,1520,460,3.48,SDS_2016,0,0,0,0,0,0,0,0,6.25,20,55,60
30/06/2016,1,19,S2,1901,460,4.005,SDS_2016,0.625,1,1.25,5,75,20,100,60,95,75,100,95
30/06/2016,1,19,S2,1902,460,3.725,SDS_2016,0.625,1,1.25,5,60,20,80,50,80,80,95,90
30/06/2016,1,19,S2,1903,460,3.575,SDS_2016,0,0,0,0,50,15,90,70,80,80,96,90
30/06/2016,1,19,S2,1904,460,3.305,SDS_2016,0,0,0,0,40,5,70,60,85,75,90,90
30/06/2016,1,19,S2,1905,460,4.105,SDS_2016,0,0,0,0,8.75,5,40,30,60,65,90,80
30/06/2016,1,19,S2,1906,460,3.66,SDS_2016,0,0,0,0,18.125,10,80,50,80,70,95,85
30/06/2016,1,19,S2,1907,460,3.565,SDS_2016,0,0,0,0,13.75,5,80,50,95,70,93,90
30/06/2016,1,19,S2,1908,460,3.735,SDS_2016,0,0,0,0,15,10,85,60,90,80,95,90
30/06/2016,1,19,S2,1909,460,3.66,SDS_2016,0.625,1,4.375,20,10.625,5,80,35,80,70,96,90
30/06/2016,1,19,S2,1910,460,3.425,SDS_2016,0,0,0,0,5,5,70,30,80,50,92,85
30/06/2016,1,19,S2,1911,460,3.72,SDS_2016,0,0,0,0,17.5,5,75,35,80,50,90,85
30/06/2016,1,19,S2,1912,460,4.575,SDS_2016,0.625,1,0.625,15,6.25,5,50,25,55,50,80,80
30/06/2016,1,19,S2,1913,460,4.125,SDS_2016,0,0,0,0,3.125,5,20,15,30,25,70,75
30/06/2016,1,19,S2,1914,460,4.615,SDS_2016,0,0,0,0,3.125,5,30,10,40,20,81,75
30/06/2016,1,19,S2,1915,460,4.77,SDS_2016,0,0,0,0,1.25,5,20,15,30,25,70,70
30/06/2016,1,19,S2,1916,460,4.205,SDS_2016,0,0,0,0,1.875,5,20,15,40,30,92,85
30/06/2016,1,19,S2,1917,460,4.07,SDS_2016,0.625,2,1.875,15,21.25,10,85,40,95,75,97,90
30/06/2016,1,19,S2,1918,460,3.775,SDS_2016,1.25,5,11.875,15,70,20,90,60,95,85,99,95
30/06/2016,1,19,S2,1919,460,3.855,SDS_2016,1.25,5,2.5,10,50,10,80,40,90,80,98,90
30/06/2016,1,19,S2,1920,460,3.885,SDS_2016,0,0,0,0,5,5,30,15,50,40,85,75
30/06/2016,2,21,S4,2101,460,3.025,SDS_2016,0,0,0,0,0,0,1.875,15,1.875,30,9.375,50
30/06/2016,2,21,S4,2102,460,2.485,SDS_2016,0,0,0,0,0,0,1.875,20,4.375,25,35,50
30/06/2016,2,21,S4,2103,460,2.82,SDS_2016,0,0,0,0,0,0,0,0,3.125,20,30,45
30/06/2016,2,21,S4,2104,460,2.935,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,10
30/06/2016,2,21,S4,2105,460,3.3,SDS_2016,0,0,0,0,0,0,0,0,0.625,5,1.875,10
30/06/2016,2,21,S4,2106,460,3.705,SDS_2016,0,0,0,0,0,0,0,0,1.25,30,5.625,40
30/06/2016,2,21,S4,2107,460,2.73,SDS_2016,0,0,0,0,0,0,1.25,20,5,30,5,35
30/06/2016,2,21,S4,2108,460,2.69,SDS_2016,0,0,0,0,0,0,0,0,0,0,3.125,30
30/06/2016,2,21,S4,2109,460,2.8,SDS_2016,0,0,0,0,0,0,0,0,2.5,30,25,45
30/06/2016,2,21,S4,2110,460,2.74,SDS_2016,0,0,0,0,0,0,0,0,3.125,50,35,55
30/06/2016,2,21,S4,2111,460,3.84,SDS_2016,0,0,0,0,1.25,5,3.125,10,6.25,30,75,45
30/06/2016,2,21,S4,2112,460,4.105,SDS_2016,0,0,0,0,0,0,1.25,15,12.5,30,72,60
30/06/2016,2,21,S4,2113,460,3.605,SDS_2016,0,0,0,0,1.25,5,3.75,15,6.25,30,70,65
30/06/2016,2,21,S4,2114,460,3.935,SDS_2016,0,0,0,0,3.125,5,5,15,2.5,15,30,60
30/06/2016,2,21,S4,2115,460,3.26,SDS_2016,0,0,0,0,1.875,5,3.125,10,9.375,15,57,60
30/06/2016,2,21,S4,2116,460,3.12,SDS_2016,0,0,0,0,0.625,5,6.25,10,9.375,30,80,70
30/06/2016,2,21,S4,2117,460,3.255,SDS_2016,0,0,0,0,6.25,5,6.25,10,31.25,25,70,60
30/06/2016,2,21,S4,2118,460,3.75,SDS_2016,0,0,0,0,0,0,30,25,43.75,30,88,75
30/06/2016,2,21,S4,2119,460,4.155,SDS_2016,0,0,0,0,0,0,0,0,0,0,12,30
30/06/2016,2,21,S4,2120,460,3.51,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,2,26,S3,2601,460,3.475,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,2,26,S3,2602,460,3.035,SDS_2016,0,0,0,0,0,0,0,0,0,0,3.125,5
30/06/2016,2,26,S3,2603,460,3.245,SDS_2016,0,0,0,0,0,0,0,0,0,0,30,35
30/06/2016,2,26,S3,2604,460,3.34,SDS_2016,0,0,0,0,0,0,1.25,5,3.125,5,3.75,20
30/06/2016,2,26,S3,2605,460,3.105,SDS_2016,0,0,0,0,0,0,0,0,1.25,20,30,30
30/06/2016,2,26,S3,2606,460,2.98,SDS_2016,0,0,0,0,0,0,0,0,1.25,10,25,30
30/06/2016,2,26,S3,2607,460,3.375,SDS_2016,0,0,0,0,0,0,0,0,0,0,3.75,20
30/06/2016,2,26,S3,2608,460,3.05,SDS_2016,0,0,0,0,0,0,0,0,0.625,30,2.5,35
30/06/2016,2,26,S3,2609,460,3.035,SDS_2016,0,0,0,0,0,0,5,15,10,30,27,50
30/06/2016,2,26,S3,2610,460,3.17,SDS_2016,0,0,0,0,0,0,20,20,25,40,35,50
30/06/2016,2,26,S3,2611,460,3.705,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,10
30/06/2016,2,26,S3,2612,460,3.455,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,2,26,S3,2613,460,3.435,SDS_2016,0,0,0,0,3.75,5,3.75,30,7.5,35,30,40
30/06/2016,2,26,S3,2614,460,3.795,SDS_2016,0,0,0,0,0,0,35,25,70,60,90,85
30/06/2016,2,26,S3,2615,460,3.325,SDS_2016,0,0,0,0,0,0,0,0,0,0,2.5,25
30/06/2016,2,26,S3,2616,460,3.31,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,2,26,S3,2617,460,3.065,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,5
30/06/2016,2,26,S3,2618,460,2.975,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,5
30/06/2016,2,26,S3,2619,460,2.995,SDS_2016,0,0,0,0,0,0,1.875,10,5,20,22,50
30/06/2016,2,26,S3,2620,460,2.755,SDS_2016,0,0,0,0,0,0,1.25,15,9.375,25,25,50
30/06/2016,2,27,S2,2701,460,3.995,SDS_2016,0,0,0,0,0,0,0,0,18.75,20,80,70
30/06/2016,2,27,S2,2702,460,3.55,SDS_2016,0,0,0,0,0,0,1.25,5,15.625,10,70,50
30/06/2016,2,27,S2,2703,460,3.81,SDS_2016,0,0,0,0,0,0,0,0,0,0,20,30
30/06/2016,2,27,S2,2704,460,4.255,SDS_2016,0,0,0,0,0,0,0,0,2.5,5,60,50
30/06/2016,2,27,S2,2705,460,3.99,SDS_2016,0,0,0,0,0,0,1.875,10,30,30,75,70
30/06/2016,2,27,S2,2706,460,4.375,SDS_2016,0,0,0,0,0,0,2.5,10,6.25,20,60,50
30/06/2016,2,27,S2,2707,460,4.07,SDS_2016,0,0,0,0,0,0,3.125,10,25,20,80,60
30/06/2016,2,27,S2,2708,460,4.655,SDS_2016,0,0,0,0,0.625,5,1.875,10,8.125,20,30,40
30/06/2016,2,27,S2,2709,460,3.99,SDS_2016,0,0,0,0,0,0,0,0,5.625,10,30,40
30/06/2016,2,27,S2,2710,460,4.225,SDS_2016,0,0,0,0,0,0,1.875,5,30,25,65,70
30/06/2016,2,27,S2,2711,460,3.21,SDS_2016,0,0,0,0,0,0,3.125,3,5,15,5,15
30/06/2016,2,27,S2,2712,460,3.06,SDS_2016,0,0,0,0,0.625,5,0.625,10,0.625,15,5,30
30/06/2016,2,27,S2,2713,460,2.825,SDS_2016,0,0,0,0,0,0,0,0,0,0,10,25
30/06/2016,2,27,S2,2714,460,2.885,SDS_2016,0,0,0,0,0,0,0,0,0,0,15,25
30/06/2016,2,27,S2,2715,460,3.225,SDS_2016,0,0,0,0,0,0,1.25,5,5,5,35,50
30/06/2016,2,27,S2,2716,460,3.13,SDS_2016,0,0,0,0,0,0,0,0,1.875,5,12,20
30/06/2016,2,27,S2,2717,460,3.145,SDS_2016,0,0,0,0,0,0,0,0,6.875,10,60,40
30/06/2016,2,27,S2,2718,460,2.82,SDS_2016,0,0,0,0,1.25,30,3.75,50,35,50,85,70
30/06/2016,2,27,S2,2719,460,2.82,SDS_2016,0,0,0,0,4.375,3,10,15,65,35,90,75
30/06/2016,2,27,S2,2720,460,3.275,SDS_2016,0,0,0,0,2.5,5,1.25,15,70,50,89,70
30/06/2016,3,31,S4,3101,460,3.835,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3102,460,4.14,SDS_2016,0,0,0,0,0,0,0.625,5,2.5,25,10,40
30/06/2016,3,31,S4,3103,460,4.545,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3104,460,4.405,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3105,460,4.725,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3106,460,4.92,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3107,460,4.87,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3108,460,4.47,SDS_2016,0,0,0,0,0,0,0,0,0,20,5.625,30
30/06/2016,3,31,S4,3109,460,4.275,SDS_2016,0,0,0,0,0,0,1.25,10,0,0,3.125,25
30/06/2016,3,31,S4,3110,460,5.115,SDS_2016,0,0,0,0,0,0,0,0,0,5,55,40
30/06/2016,3,31,S4,3111,460,3.94,SDS_2016,0,0,0,0,0,0,0,0,0,10,15,35
30/06/2016,3,31,S4,3112,460,3.655,SDS_2016,0,0,0,0,0,0,0,0,0,3,45,40
30/06/2016,3,31,S4,3113,460,3.675,SDS_2016,0,0,0,0,0,0,0,0,0,30,1.875,33
30/06/2016,3,31,S4,3114,460,3.785,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3115,460,3.575,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3116,460,3.765,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3117,460,3.945,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,31,S4,3118,460,3.77,SDS_2016,0,0,0,0,0,0,3.125,5,0,20,65,60
30/06/2016,3,31,S4,3119,460,3.86,SDS_2016,0,0,0,0,0,0,0,0,10,20,68,60
30/06/2016,3,31,S4,3120,460,3.91,SDS_2016,0,0,0,0,0,0,1.25,10,6.25,20,40,65
30/06/2016,3,35,S2,3501,460,3.165,SDS_2016,0,0,0,0,7.5,15,75,50,75,80,95,90
30/06/2016,3,35,S2,3502,460,3.345,SDS_2016,0,0,0,0,3.75,5,30,30,85,75,90,85
30/06/2016,3,35,S2,3503,460,3.595,SDS_2016,0,0,0,0,3.75,5,25,30,75,60,91,85
30/06/2016,3,35,S2,3504,460,3.77,SDS_2016,0,0,0,0,1.875,2,20,25,65,70,86,85
30/06/2016,3,35,S2,3505,460,3.57,SDS_2016,0,0,0,0,1.875,2,20,40,40,50,80,80
30/06/2016,3,35,S2,3506,460,3.62,SDS_2016,0,0,0,0,1.25,2,20,30,45,50,78,75
30/06/2016,3,35,S2,3507,460,3.72,SDS_2016,0,0,0,0,3.75,5,30,20,50,45,82,75
30/06/2016,3,35,S2,3508,460,3.45,SDS_2016,0,0,0,0,3.75,4,25,35,50,60,79,90
30/06/2016,3,35,S2,3509,460,3.53,SDS_2016,0,0,0,0,0.625,1,10,15,40,20,73,65
30/06/2016,3,35,S2,3510,460,4.08,SDS_2016,0,0,0,0,0.625,3,10,20,75,65,82,80
30/06/2016,3,35,S2,3511,460,4.89,SDS_2016,0,0,0,0,1.25,3,15,10,60,30,88,70
30/06/2016,3,35,S2,3512,460,4.595,SDS_2016,0,0,0,0,0,0,5,15,30,30,80,65
30/06/2016,3,35,S2,3513,460,4.755,SDS_2016,0,0,0,0,6.25,5,40,50,85,70,95,90
30/06/2016,3,35,S2,3514,460,4.175,SDS_2016,0,0,0,0,11.25,5,40,30,90,70,96,85
30/06/2016,3,35,S2,3515,460,4.915,SDS_2016,1.875,5,3.75,10,20.625,10,90,50,95,85,98,90
30/06/2016,3,35,S2,3516,460,4.27,SDS_2016,0,0,1.25,5,8.125,7,70,50,90,80,97,70
30/06/2016,3,35,S2,3517,460,4.915,SDS_2016,0.625,1,1.25,10,8.75,5,75,40,90,75,98,91
30/06/2016,3,35,S2,3518,460,4.765,SDS_2016,0,0,0.625,1,13.75,8,70,50,90,80,97,84
30/06/2016,3,35,S2,3519,460,4.915,SDS_2016,0,0,0,0,5,4,40,20,80,70,98,86
30/06/2016,3,35,S2,3520,460,5.105,SDS_2016,0.625,2,0.625,5,13.75,10,50,40,80,80,96,80
30/06/2016,3,36,S3,3601,460,4.17,SDS_2016,0,0,0.625,2,50,15,90,60,100,90,100,100
30/06/2016,3,36,S3,3602,460,4.065,SDS_2016,0,0,0,0,20,10,75,50,90,90,100,92
30/06/2016,3,36,S3,3603,460,3.71,SDS_2016,0,0,0,0,1.25,5,3.75,30,30,30,63,70
30/06/2016,3,36,S3,3604,460,3.295,SDS_2016,0,0,0,0,0,0,0,0,1.875,30,23,75
30/06/2016,3,36,S3,3605,460,3.375,SDS_2016,0,0,0,0,0,0,0,0,0,0,7,67
30/06/2016,3,36,S3,3606,460,3.61,SDS_2016,0,0,0,0,0.625,2,0,15,50,40,87,70
30/06/2016,3,36,S3,3607,460,3.45,SDS_2016,0,0,0,0,0,0,1.25,10,6.25,40,35,45
30/06/2016,3,36,S3,3608,460,3.365,SDS_2016,0,0,0,0,0,0,0,0,1.25,10,5,32
30/06/2016,3,36,S3,3609,460,3.565,SDS_2016,0,0,0,0,0.625,5,0.625,60,0.625,5,2.5,40
30/06/2016,3,36,S3,3610,460,3.9,SDS_2016,0,0,0,0,0,0,0,0,2.5,10,23,40
30/06/2016,3,36,S3,3611,460,3.875,SDS_2016,0,0,0,0,0,0,0,0,0,0,2.5,5
30/06/2016,3,36,S3,3612,460,4.03,SDS_2016,0,0,0,0,0,0,0,0,3.125,50,3.125,10
30/06/2016,3,36,S3,3613,460,4.095,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,10
30/06/2016,3,36,S3,3614,460,3.9,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,36,S3,3615,460,4.07,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,36,S3,3616,460,3.84,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,36,S3,3617,460,3.995,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,3,36,S3,3618,460,3.93,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,5
30/06/2016,3,36,S3,3619,460,4.44,SDS_2016,0,0,0,0,0,0,0.625,5,6.25,50,12.5,52
30/06/2016,3,36,S3,3620,460,4.995,SDS_2016,0,0,0,0,2.5,3,3.75,5,5,10,30,30
30/06/2016,4,43,S4,4301,460,4.195,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4302,460,4.19,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4303,460,3.9,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4304,460,4.04,SDS_2016,0,0,0,0,0,0,1.25,15,1.25,20,1.25,35
30/06/2016,4,43,S4,4305,460,3.59,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4306,460,4.01,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4307,460,3.78,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4308,460,3.715,SDS_2016,0,0,0,0,0,0,0,0,3.75,10,1.25,25
30/06/2016,4,43,S4,4309,460,3.39,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,20
30/06/2016,4,43,S4,4310,460,4.03,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,25
30/06/2016,4,43,S4,4311,460,3.62,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4312,460,3.525,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4313,460,3.015,SDS_2016,0,0,0,0,0,0,0,0,0.625,10,0.625,15
30/06/2016,4,43,S4,4314,460,3.52,SDS_2016,0,0,0,0,0,0,0,0,0.625,10,0.625,60
30/06/2016,4,43,S4,4315,460,3.805,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,25
30/06/2016,4,43,S4,4316,460,3.665,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,30
30/06/2016,4,43,S4,4317,460,3.115,SDS_2016,0,0,0,0,0,0,0,0,2.5,15,1.25,70
30/06/2016,4,43,S4,4318,460,3.26,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4319,460,3.47,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,43,S4,4320,460,3.92,SDS_2016,0,0,0,0,0,0,3.125,10,5,10,28,50
30/06/2016,4,45,S2,4501,460,4.05,SDS_2016,0,0,0,0,0,0,0,0,3.125,25,30,40
30/06/2016,4,45,S2,4502,460,3.85,SDS_2016,0,0,0,0,0,0,1.25,5,6.25,15,50,68
30/06/2016,4,45,S2,4503,460,3.665,SDS_2016,0,0,0,0,0,0,0,0,8.125,5,72,60
30/06/2016,4,45,S2,4504,460,3.865,SDS_2016,0,0,0,0,1.25,5,6.25,20,6.25,20,47,72
30/06/2016,4,45,S2,4505,460,4.145,SDS_2016,0,0,0,0,0.625,2,6.25,25,50,25,75,85
30/06/2016,4,45,S2,4506,460,4.02,SDS_2016,0,0,0,0,0,0,1.875,5,12.5,10,68,65
30/06/2016,4,45,S2,4507,460,3.67,SDS_2016,0,0,0,0,1.875,5,6.25,20,40,20,88,84
30/06/2016,4,45,S2,4508,460,3.735,SDS_2016,0,0,0,0,3.125,5,6.25,15,60,35,40,85
30/06/2016,4,45,S2,4509,460,3.955,SDS_2016,0,0,0,0,0,0,0,0,20,10,23,60
30/06/2016,4,45,S2,4510,460,3.505,SDS_2016,0,0,0,0,0.625,5,6.25,10,35,20,53,60
30/06/2016,4,45,S2,4511,460,4.45,SDS_2016,0,0,0,0,2.5,3,20,5,30,20,85,80
30/06/2016,4,45,S2,4512,460,4.745,SDS_2016,0,0,0,0,15.625,9,60,40,65,60,95,90
30/06/2016,4,45,S2,4513,460,4.625,SDS_2016,0,0,0,0,2.5,4,30,20,35,35,92,85
30/06/2016,4,45,S2,4514,460,4.405,SDS_2016,0,0,0,0,1.25,4,10,50,30,20,78,65
30/06/2016,4,45,S2,4515,460,4.61,SDS_2016,0,0,0,0,1.25,5,12,20,45,25,72,70
30/06/2016,4,45,S2,4516,460,4.61,SDS_2016,0,0,0,0,0,0,3.125,5,40,20,55,50
30/06/2016,4,45,S2,4517,460,4.85,SDS_2016,0,0,0,0,1.25,4,3.125,15,25,35,45,85
30/06/2016,4,45,S2,4518,460,4.445,SDS_2016,0,0,0,0,2.5,5,25,40,45,50,64,90
30/06/2016,4,45,S2,4519,460,5.445,SDS_2016,0.625,2,0.625,10,2.5,10,15,25,65,40,75,85
30/06/2016,4,45,S2,4520,460,6.005,SDS_2016,0,0,0,0,5.625,5,10,30,25,40,65,60
30/06/2016,4,47,S3,4701,460,3.615,SDS_2016,0,0,0,0,0.625,5,0.625,20,1,30,1.25,45
30/06/2016,4,47,S3,4702,460,3.55,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,47,S3,4703,460,3.45,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,10
30/06/2016,4,47,S3,4704,460,3.235,SDS_2016,0,0,0,0,0,0,0,0,0.625,40,0.625,42
30/06/2016,4,47,S3,4705,460,3.615,SDS_2016,0,0,0,0,0,0,1.25,15,2.5,15,2.5,40
30/06/2016,4,47,S3,4706,460,3.715,SDS_2016,0,0,0,0,3.125,5,35,25,60,50,90,88
30/06/2016,4,47,S3,4707,460,4.04,SDS_2016,0,0,0,0,2.5,5,20,20,45,40,65,85
30/06/2016,4,47,S3,4708,460,3.485,SDS_2016,0,0,0,0,0,0,1.25,25,12.5,55,55,70
30/06/2016,4,47,S3,4709,460,3.665,SDS_2016,0,0,0,0,0,0,0,0,1.25,10,1.875,60
30/06/2016,4,47,S3,4710,460,4.05,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,47,S3,4711,460,3.5,SDS_2016,0,0,0,0,0,0,0,0,0.625,10,4.375,60
30/06/2016,4,47,S3,4712,460,3.46,SDS_2016,0,0,0,0,0,0,0,0,0,0,1.25,40
30/06/2016,4,47,S3,4713,460,4.005,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,47,S3,4714,460,4.145,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,47,S3,4715,460,4.055,SDS_2016,0,0,0,0,0,0,0,0,0.625,20,0.625,90
30/06/2016,4,47,S3,4716,460,3.93,SDS_2016,0,0,0,0,0,0,0,0,0.625,5,0.625,25
30/06/2016,4,47,S3,4717,460,3.895,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,47,S3,4718,460,3.685,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2016,4,47,S3,4719,460,3.845,SDS_2016,0,0,0,0,0,0,0,0,0,0,0.625,55
30/06/2016,4,47,S3,4720,460,3.855,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,1,12,S4,1201,460,4.12,SDS_2016,0,0,0,0,0,0,0,0,50,30,70,50
06/07/2016,1,12,S4,1202,460,3.23,SDS_2016,0,0,0,0,0,0,3.125,5,7.5,50,50,60
06/07/2016,1,12,S4,1203,460,3.215,SDS_2016,0,0,0,0,0,0,0,0,1.875,5,15,10
06/07/2016,1,12,S4,1204,460,3.255,SDS_2016,0,0,0,0,0,0,0,0,0,0,4,30
06/07/2016,1,12,S4,1205,460,3.04,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,1,12,S4,1206,460,2.945,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,1,12,S4,1207,460,2.82,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
06/07/2016,1,12,S4,1208,460,2.935,SDS_2016,0,0,0,0,0,0,0,0,0,0,0,0
